question,answer
Điều 354 bộ luật dân sự,"Hoãn thực hiện nghĩa vụ 1 Khi không thể thực hiện được nghĩa vụ đúng thời hạn thì bên có nghĩa vụ phải thông báo ngay cho bên có quyền biết và đề nghị được hoãn việc thực hiện nghĩa vụ Trường hợp không thông báo cho bên có quyền thì bên có nghĩa vụ phải bồi thường thiệt hại phát sinh, trừ trường hợp có thỏa thuận khác hoặc do nguyên nhân khách quan không thể thông báo 2 Bên có nghĩa vụ được hoãn việc thực hiện nghĩa vụ, nếu được bên có quyền đồng ý Việc thực hiện nghĩa vụ khi được hoãn vẫn được coi là thực hiện đúng thời hạn"
Điều 355 bộ luật dân sự,"Chậm tiếp nhận việc thực hiện nghĩa vụ 1 Chậm tiếp nhận việc thực hiện nghĩa vụ là khi đến thời hạn thực hiện nghĩa vụ mà bên có nghĩa vụ đã thực hiện nhưng bên có quyền không tiếp nhận việc thực hiện nghĩa vụ đó 2 Trường hợp chậm tiếp nhận đối tượng của nghĩa vụ là tài sản thì bên có nghĩa vụ có thể gửi tài sản tại nơi nhận gửi giữ tài sản hoặc áp dụng biện pháp cần thiết khác để bảo quản tài sản và có quyền yêu cầu thanh toán chi phí hợp lý Trường hợp tài sản được gửi giữ thì bên có nghĩa vụ phải thông báo ngay cho bên có quyền 3 Đối với tài sản có nguy cơ bị hư hỏng thì bên có nghĩa vụ có quyền bán tài sản đó và phải thông báo ngay cho bên có quyền, trả cho bên có quyền khoản tiền thu được từ việc bán tài sản sau khi trừ chi phí hợp lý để bảo quản và bán tài sản đó"
Điều 356 bộ luật dân sự,"Trách nhiệm do không thực hiện nghĩa vụ giao vật 1 Trường hợp nghĩa vụ giao vật đặc định không được thực hiện thì bên bị vi phạm có quyền yêu cầu bên vi phạm phải giao đúng vật đó; nếu vật không còn hoặc bị hư hỏng thì phải thanh toán giá trị của vật 2 Trường hợp nghĩa vụ giao vật cùng loại không được thực hiện thì bên bị vi phạm có quyền yêu cầu bên vi phạm phải giao vật cùng loại khác; nếu không có vật cùng loại khác thay thế thì phải thanh toán giá trị của vật 3 Trường hợp việc vi phạm nghĩa vụ quy định tại khoản 1 và khoản 2 Điều này mà gây thiệt hại cho bên bị vi phạm thì bên vi phạm phải bồi thường thiệt hại"
Điều 357 bộ luật dân sự,"Trách nhiệm do chậm thực hiện nghĩa vụ trả tiền 1 Trường hợp bên có nghĩa vụ chậm trả tiền thì bên đó phải trả lãi đối với số tiền chậm trả tương ứng với thời gian chậm trả 2 Lãi suất phát sinh do chậm trả tiền được xác định theo thỏa thuận của các bên nhưng không được vượt quá mức lãi suất được quy định tại khoản 1 Điều 468 của Bộ luật này; nếu không có thỏa thuận thì thực hiện theo quy định tại khoản 2 điều 468 của Bộ luật này"
Điều 358 bộ luật dân sự,"Trách nhiệm do không thực hiện hoặc không được thực hiện một công việc 1 Trường hợp bên có nghĩa vụ không thực hiện một công việc mà mình phải thực hiện thì bên có quyền có thể yêu cầu bên có nghĩa vụ tiếp tục thực hiện hoặc tự mình thực hiện hoặc giao người khác thực hiện công việc đó và yêu cầu bên có nghĩa vụ thanh toán chi phí hợp lý, bồi thường thiệt hại 2 Khi bên có nghĩa vụ không được thực hiện một công việc mà lại thực hiện công việc đó thì bên có quyền được quyền yêu cầu bên có nghĩa vụ phải chấm dứt việc thực hiện, khôi phục tình trạng ban đầu và bồi thường thiệt hại"
Điều 359 bộ luật dân sự,"Trách nhiệm do chậm tiếp nhận việc thực hiện nghĩa vụ Bên có quyền chậm tiếp nhận việc thực hiện nghĩa vụ làm phát sinh thiệt hại cho bên có nghĩa vụ thì phải bồi thường thiệt hại cho bên đó và phải chịu mọi rủi ro, chi phí phát sinh kể từ thời điểm chậm tiếp nhận, trừ trường hợp luật có quy định khác"
Điều 360 bộ luật dân sự,"Trách nhiệm bồi thường thiệt hại do vi phạm nghĩa vụ Trường hợp có thiệt hại do vi phạm nghĩa vụ gây ra thì bên có nghĩa vụ phải bồi thường toàn bộ thiệt hại, trừ trường hợp có thỏa thuận khác hoặc luật có quy định khác"
Điều 361 bộ luật dân sự,"Thiệt hại do vi phạm nghĩa vụ 1 Thiệt hại do vi phạm nghĩa vụ bao gồm thiệt hại về vật chất và thiệt hại về tinh thần 2 Thiệt hại về vật chất là tổn thất vật chất thực tế xác định được, bao gồm tổn thất về tài sản, chi phí hợp lý để ngăn chặn, hạn chế, khắc phục thiệt hại, thu nhập thực tế bị mất hoặc bị giảm sút 3 Thiệt hại về tinh thần là tổn thất về tinh thần do bị xâm phạm đến tính mạng, sức khỏe, danh dự, nhân phẩm, uy tín và các lợi ích nhân thân khác của một chủ thể"
Điều 362 bộ luật dân sự,"Nghĩa vụ ngăn chặn, hạn chế thiệt hại Bên có quyền phải áp dụng các biện pháp cần thiết, hợp lý để thiệt hại không xảy ra hoặc hạn chế thiệt hại cho mình"
Điều 363 bộ luật dân sự,"Bồi thường thiệt hại trong trường hợp bên bị vi phạm có lỗi Trường hợp vi phạm nghĩa vụ và có thiệt hại là do một phần lỗi của bên bị vi phạm thì bên vi phạm chỉ phải bồi thường thiệt hại tương ứng với mức độ lỗi của mình"
Điều 364 bộ luật dân sự,"ỗi trong trách nhiệm dân sự Lỗi trong trách nhiệm dân sự bao gồm lỗi cố ý, lỗi vô ý Lỗi cố ý là trường hợp một người nhận thức rõ hành vi của mình sẽ gây thiệt hại cho người khác mà vẫn thực hiện và mong muốn hoặc tuy không mong muốn nhưng để mặc cho thiệt hại xảy ra Lỗi vô ý là trường hợp một người không thấy trước hành vi của mình có khả năng gây thiệt hại, mặc dù phải biết hoặc có thể biết trước thiệt hại sẽ xảy ra hoặc thấy trước hành vi của mình có khả năng gây thiệt hại, nhưng cho rằng thiệt hại sẽ không xảy ra hoặc có thể ngăn chặn được"
Điều 365 bộ luật dân sự,"Chuyển giao quyền yêu cầu 1 Bên có quyền yêu cầu thực hiện nghĩa vụ có thể chuyển giao quyền yêu cầu đó cho người thế quyền theo thỏa thuận, trừ trường hợp sau đây: a Quyền yêu cầu cấp dưỡng, yêu cầu bồi thường thiệt hại do xâm phạm đến tính mạng, sức khỏe, danh dự, nhân phẩm, uy tín; b Bên có quyền và bên có nghĩa vụ có thỏa thuận hoặc pháp luật có quy định về việc không được chuyển giao quyền yêu cầu 2 Khi bên có quyền yêu cầu chuyển giao quyền yêu cầu cho người thế quyền thì người thế quyền trở thành bên có quyền yêu cầu Việc chuyển giao quyền yêu cầu không cần có sự đồng ý của bên có nghĩa vụ Người chuyển giao quyền yêu cầu phải thông báo bằng văn bản cho bên có nghĩa vụ biết về việc chuyển giao quyền yêu cầu, trừ trường hợp có thỏa thuận khác Trường hợp bên chuyển giao quyền yêu cầu không thông báo về việc chuyển giao quyền mà phát sinh chi phí cho bên có nghĩa vụ thì bên chuyển giao quyền yêu cầu phải thanh toán chi phí này"
Điều 366 bộ luật dân sự,"Nghĩa vụ cung cấp thông tin và chuyển giao giấy tờ 1 Người chuyển giao quyền yêu cầu phải cung cấp thông tin cần thiết, chuyển giao giấy tờ có liên quan cho người thế quyền 2 Người chuyển giao quyền yêu cầu vi phạm nghĩa vụ quy định tại khoản 1 Điều này mà gây thiệt hại thì phải bồi thường thiệt hại"
Điều 367 bộ luật dân sự,"Không chịu trách nhiệm sau khi chuyển giao quyền yêu cầu Người chuyển giao quyền yêu cầu không phải chịu trách nhiệm về khả năng thực hiện nghĩa vụ của bên có nghĩa vụ sau khi chuyển giao quyền yêu cầu, trừ trường hợp có thỏa thuận khác"
Điều 368 bộ luật dân sự,"Chuyển giao quyền yêu cầu có biện pháp bảo đảm thực hiện nghĩa vụ Trường hợp quyền yêu cầu thực hiện nghĩa vụ có biện pháp bảo đảm thì việc chuyển giao quyền yêu cầu bao gồm cả biện pháp bảo đảm đó"
Điều 369 bộ luật dân sự,"Chuyển giao quyền yêu cầu có biện pháp bảo đảm thực hiện nghĩa vụ Trường hợp quyền yêu cầu thực hiện nghĩa vụ có biện pháp bảo đảm thì việc chuyển giao quyền yêu cầu bao gồm cả biện pháp bảo đảm đó "
Điều 370 bộ luật dân sự,"Chuyển giao nghĩa vụ 1 Bên có nghĩa vụ có thể chuyển giao nghĩa vụ cho người thế nghĩa vụ nếu được bên có quyền đồng ý, trừ trường hợp nghĩa vụ gắn liền với nhân thân của bên có nghĩa vụ hoặc pháp luật có quy định không được chuyển giao nghĩa vụ 2 Khi được chuyển giao nghĩa vụ thì người thế nghĩa vụ trở thành bên có nghĩa vụ"
Điều 371 bộ luật dân sự,"Chuyển giao nghĩa vụ có biện pháp bảo đảm Trường hợp nghĩa vụ có biện pháp bảo đảm được chuyển giao thì biện pháp bảo đảm đó chấm dứt, trừ trường hợp có thỏa thuận khác"
Điều 372 bộ luật dân sự,"Căn cứ chấm dứt nghĩa vụ Nghĩa vụ chấm dứt trong trường hợp sau đây: 1 Nghĩa vụ được hoàn thành; 2 Theo thỏa thuận của các bên; 3 Bên có quyền miễn việc thực hiện nghĩa vụ; 4 Nghĩa vụ được thay thế bằng nghĩa vụ khác; 5 Nghĩa vụ được bù trừ; 6 Bên có quyền và bên có nghĩa vụ hòa nhập làm một; 7 Thời hiệu miễn trừ nghĩa vụ đã hết; 8 Bên có nghĩa vụ là cá nhân chết hoặc là pháp nhân chấm dứt tồn tại mà nghĩa vụ phải do chính cá nhân, pháp nhân đó thực hiện; 9 Bên có quyền là cá nhân chết mà quyền yêu cầu không thuộc di sản thừa kế hoặc là pháp nhân chấm dứt tồn tại mà quyền yêu cầu không được chuyển giao cho pháp nhân khác; 10 Vật đặc định là đối tượng của nghĩa vụ không còn và được thay thế bằng nghĩa vụ khác; 11 Trường hợp khác do luật quy định"
Điều 373 bộ luật dân sự,"Hoàn thành nghĩa vụ Nghĩa vụ được hoàn thành khi bên có nghĩa vụ đã thực hiện toàn bộ nghĩa vụ hoặc thực hiện một phần nghĩa vụ nhưng phần còn lại được bên có quyền cho miễn thực hiện"
Điều 374 bộ luật dân sự,"Hoàn thành nghĩa vụ trong trường hợp bên có quyền chậm tiếp nhận đối tượng của nghĩa vụ Khi bên có quyền chậm tiếp nhận đối tượng của nghĩa vụ là tài sản thì nghĩa vụ hoàn thành tại thời điểm tài sản đã được gửi giữ tại nơi nhận gửi giữ theo quy định tại khoản 2 điều 355 của Bộ luật này"
